Isoform,Gene ID,Gene name,TPM (median),TPM (Q1),TPM (Q3)
ENST00000678703.1,ENSG00000156508,EEF1A1,16,7,11,0,24,5
ea8226c2-e40a-40aa-8e6e-2c0c383f1301,ENSG00000156508,EEF1A1,12,3,9,7,23,2
ENST00000371933.8,ENSG00000159658,EFCAB14,14,2,10,7,16,6
ENST00000375980.9,ENSG00000142634,EFHD2,14,8,9,4,24,5
ENST00000275493.7,ENSG00000146648,EGFR,7,7,5,7,12,2
ec8f888f-47bf-4bf0-8e5b-5f19f40d858a,ENSG00000146648,EGFR,7,1,6,3,7,8
a3a9fa4e-70ad-477c-b948-4f342d88c8d0,ENSG00000115504,EHBP1,29,5,20,4,36,2
ENST00000220325.9,ENSG00000103966,EHD4,10,4,5,8,15,7
ENST00000231887.8,ENSG00000113790,EHHADH,359,8,286,5,464,8
ENST00000379607.10,ENSG00000173674,EIF1AX,26,5,19,3,43,1
ENST00000367284.10,ENSG00000163435,ELF3,15,0,8,8,18,6
ENST00000424383.5,ENSG00000225968,ELFN1,10,0,7,6,12,2
ENST00000310758.9,ENSG00000155849,ELMO1,9,1,6,9,13,5
b48f3461-cb55-417f-b40d-a2a61184a5ee,ENSG00000049540,ELN,11,5,8,0,15,0
ENST00000477853.6,ENSG00000127463,EMC1,17,9,12,6,25,2
4cb727e5-978f-4709-a55d-b0a7f2bcc9dd,ENSG00000125746,EML2,6,2,6,0,6,4
ENST00000245925.8,ENSG00000125746,EML2,10,7,7,0,12,0
ba149520-24e5-44bd-8f95-04f4fe70adba,ENSG00000143924,EML4,15,0,6,8,17,2
ENST00000234590.10,ENSG00000074800,ENO1,262,5,195,5,295,7
ENST00000371205.5,ENSG00000138185,ENTPD1,7,1,6,5,9,6
bc1f50e0-d8f0-4fbf-91c8-a9331189cc37,ENSG00000100393,EP300,20,5,11,6,33,6
fca63466-9c4d-4cb1-bde6-18f5d214107f,ENSG00000088367,EPB41L1,19,4,12,3,28,3
1647a984-bb06-45a7-8031-cbdcf2884557,ENSG00000120616,EPC1,6,8,6,0,14,7
89f5f052-fc8d-4ef6-8be8-59fb40884299,ENSG00000146904,EPHA1,6,9,5,8,8,1
ENST00000275815.4,ENSG00000146904,EPHA1,13,3,10,8,16,7
15a18b08-eccf-4745-bb72-8598df737ad9,ENSG00000085832,EPS15,7,8,6,5,9,2
ENST00000676185.1,ENSG00000049167,ERCC8,6,8,6,1,7,6
ENST00000278927.10,ENSG00000149564,ESAM,23,2,16,0,30,7
ENST00000319397.6,ENSG00000134954,ETS1,29,3,18,6,41,9
ENST00000306376.10,ENSG00000244405,ETV5,12,8,5,9,24,4
6db0a310-2926-4b0b-b06e-59b669b22622,ENSG00000115363,EVA1A,6,0,5,7,6,3
ENST00000393913.8,ENSG00000115363,EVA1A,14,5,8,9,17,4
ENST00000452003.1,ENSG00000115363,EVA1A,34,4,24,8,42,1
ENST00000486489.1,ENSG00000115363,EVA1A,6,4,6,2,6,9
8eda26ea-6c1a-498f-932c-2d5fc26d480c,ENSG00000081177,EXD2,7,1,5,8,9,2
ENST00000376936.9,ENSG00000171824,EXOSC10,14,5,7,9,17,2
ENST00000220562.9,ENSG00000012232,EXTL3,11,9,9,9,14,3
4c89152a-9233-4481-bf25-0569e100fddd,ENSG00000092820,EZR,18,2,12,3,28,5
ENST00000375551.7,ENSG00000126218,F10,6,0,5,8,12,6
ENST00000375559.8,ENSG00000126218,F10,59,7,49,5,90,6
ENST00000409306.5,ENSG00000126218,F10,17,3,10,4,24,2
129ea3a3-a028-4a46-9298-965a9c68128b,ENSG00000088926,F11,5,8,5,8,6,0
366af2be-afce-47b1-83c6-686d77173827,ENSG00000088926,F11,13,9,8,1,20,3
52ee1357-6b22-49bd-aef3-617c924a77b4,ENSG00000088926,F11,7,5,6,0,11,0
887b77ff-0bc1-4084-8dd1-431917fa0d1c,ENSG00000088926,F11,15,0,11,8,15,5
ENST00000403665.7,ENSG00000088926,F11,18,5,17,4,26,9
e34b8647-9046-4e70-97e5-a6b9f8541ea5,ENSG00000088926,F11,10,6,7,3,11,7
ENST00000396153.7,ENSG00000185104,FAF1,23,0,18,6,25,8
0e1ea9aa-df5a-4215-88e3-5c348c129d44,ENSG00000082269,FAM135A,8,3,7,4,11,1
ENST00000508369.5,ENSG00000138640,FAM13A,6,4,6,0,7,1
cc63c3ea-d174-424c-b7a9-bb05188b5413,ENSG00000138640,FAM13A,17,2,11,8,21,6
e7d854d1-2cc4-4278-ad26-e2bd235ff199,ENSG00000031003,FAM13B,12,4,11,5,13,9
ENST00000319562.11,ENSG00000152767,FARP1,40,4,28,8,61,8
ENST00000314606.9,ENSG00000179115,FARSA,30,0,24,0,40,4
ENST00000313833.5,ENSG00000178974,FBXO34,6,4,6,1,7,3
bde7f282-cdcb-4cf7-a8e7-783ac803f24f,ENSG00000109670,FBXW7,11,9,7,3,16,3
4aefec77-4741-4747-a6a5-6dfab7ad76b0,ENSG00000136068,FLNB,62,8,51,7,79,4
ENST00000238667.9,ENSG00000119686,FLVCR2,5,7,5,5,6,2
5e5eca81-8a11-40e4-9459-ea805dfc3905,ENSG00000102081,FMR1,8,6,7,2,10,5
ENST00000492846.2,ENSG00000102081,FMR1,15,0,10,4,16,1
ENST00000687593.1,ENSG00000102081,FMR1,7,8,6,2,10,7
ENST00000264716.9,ENSG00000075426,FOSL2,11,1,8,0,14,2
ENST00000307972.10,ENSG00000137166,FOXP4,8,3,6,3,13,4
ENST00000409208.5,ENSG00000137166,FOXP4,11,3,7,8,14,2
7d357eee-bb39-4a62-a2a7-966cc9deb4af,ENSG00000150893,FREM2,11,5,9,4,13,0
57698816-bf71-4b18-b03b-3ab932b30a12,ENSG00000139926,FRMD6,7,0,5,8,9,2
1034c234-697f-44df-a27b-e087a90094a9,ENSG00000160282,FTCD,17,2,11,6,17,2
1780cd3f-1615-4430-8dbf-2102d5a66b3a,ENSG00000160282,FTCD,6,0,5,9,6,3
210faed5-671b-4e20-a80c-74e00f311777,ENSG00000160282,FTCD,9,6,7,8,11,4
277f9355-8d59-46de-a8ac-105d013f944f,ENSG00000160282,FTCD,12,4,11,1,23,6
44c48625-7848-42d5-afcd-4178b37db8b6,ENSG00000160282,FTCD,23,0,15,0,24,0
5796f506-2667-4f54-953e-5a85becafe0c,ENSG00000160282,FTCD,16,0,11,9,22,5
5ccf2362-b652-4661-ae37-4a7674717ea4,ENSG00000160282,FTCD,6,2,5,9,10,1
691f7978-bbaf-47fe-8d6a-d5d7dd4ee171,ENSG00000160282,FTCD,8,6,6,2,16,0
ENST00000291670.9,ENSG00000160282,FTCD,95,5,75,2,109,7
ENST00000397743.1,ENSG00000160282,FTCD,6,7,5,8,8,5
ENST00000397746.8,ENSG00000160282,FTCD,132,3,92,0,211,4
b3f686fc-0f0a-4425-8e45-204e2818cb01,ENSG00000160282,FTCD,11,6,8,6,15,0
bee384bb-b086-4f4a-99d8-d641a0b728eb,ENSG00000160282,FTCD,7,5,6,2,8,0
d8cedea4-1652-4c02-994a-d7e8b8355d75,ENSG00000160282,FTCD,6,0,5,9,6,1
e62a9f35-7558-4e0c-aeb0-4947052c78fd,ENSG00000160282,FTCD,6,2,6,1,6,4
1113e07e-e3b6-4c08-9f7c-367ee8030494,ENSG00000139112,GABARAPL1,7,9,5,9,13,7
ENST00000266458.10,ENSG00000139112,GABARAPL1,36,8,25,8,45,1
ENST00000585682.6,ENSG00000164125,GASK1B,19,3,7,5,23,9
37e0bae8-de10-4a3d-81da-9cbdbe5cce40,ENSG00000135968,GCC2,12,3,9,5,18,3
221174d4-0083-43d2-994d-00a18a86e9f9,ENSG00000198814,GK,6,1,5,9,6,3
ENST00000378945.7,ENSG00000198814,GK,8,3,7,1,12,6
23714e8a-8ca8-42ce-afd9-5e23dcfc9168,ENSG00000168237,GLYCTK,17,4,12,4,24,0
3d8fa47c-4b77-460b-9e4f-a37d91bf1a4d,ENSG00000168237,GLYCTK,13,6,9,4,17,6
56caa9b1-8d89-4d2f-9aca-bfcb7cfa5eed,ENSG00000168237,GLYCTK,5,5,5,4,5,6
57e703aa-4c27-42ec-85a6-22f8e3cd2bde,ENSG00000168237,GLYCTK,23,1,17,4,53,0
ENST00000436784.7,ENSG00000168237,GLYCTK,15,6,10,5,20,7
ENST00000473583.1,ENSG00000168237,GLYCTK,8,6,6,0,12,0
b8adf141-d679-4fe9-922f-58f1e575457f,ENSG00000168237,GLYCTK,11,6,10,1,14,6
ENST00000341700.7,ENSG00000156049,GNA14,10,1,6,5,13,0
b8af9053-d898-4a32-85e1-3f806a0d0c6f,ENSG00000087258,GNAO1,6,2,6,0,13,3
7a021d11-1279-4865-bfc3-445c85f0e8bf,ENSG00000087460,GNAS,16,0,12,3,17,7
ENST00000265620.11,ENSG00000087460,GNAS,202,9,172,2,214,5
ENST00000371085.8,ENSG00000087460,GNAS,75,2,43,7,92,0
ENST00000477931.5,ENSG00000087460,GNAS,7,6,6,1,10,3
ENST00000480975.5,ENSG00000087460,GNAS,17,4,12,6,23,9
ENST00000488652.6,ENSG00000087460,GNAS,13,3,9,6,15,2
ab8449fe-2f5b-4ce4-b5b2-f9e740d193e4,ENSG00000087460,GNAS,17,2,11,5,23,8
bf0a0b7f-a8fd-46b7-9af7-4a63ce87b685,ENSG00000087460,GNAS,6,2,6,1,8,4
ENST00000370982.4,ENSG00000172380,GNG12,50,7,26,6,57,4
8146f01f-2511-49f6-9226-8eed12f8d096,ENSG00000144674,GOLGA4,8,0,6,6,11,5
cfe4ee03-ed8c-4a8d-857c-68b609b2064f,ENSG00000144674,GOLGA4,12,3,10,6,16,1
ENST00000367763.8,ENSG00000120370,GORAB,12,8,10,6,16,1
67ef83b4-5945-4f5b-944a-ac567fcdb95b,ENSG00000158669,GPAT4,6,6,6,2,9,7
ENST00000396987.7,ENSG00000158669,GPAT4,11,5,6,0,13,6
ENST00000617456.1,ENSG00000183098,GPC6,27,2,17,9,31,6
b1b44e42-4ba0-4422-a81c-1790248baffb,ENSG00000089351,GRAMD1A,15,5,9,1,18,2
738741b1-4e69-4e70-8722-a26a31d6f453,ENSG00000182771,GRID1,8,6,6,2,11,8
0ac6db17-2ba4-46c4-86c6-bb9efc1da725,ENSG00000179603,GRM8,8,3,7,4,10,2
ENST00000373806.1,ENSG00000148180,GSN,13,3,10,7,22,8
ENST00000373818.8,ENSG00000148180,GSN,13,9,8,6,29,0
ENST00000432226.7,ENSG00000148180,GSN,11,5,10,1,19,8
ENST00000614986.4,ENSG00000263001,GTF2I,6,2,6,0,9,7
ENST00000620879.4,ENSG00000263001,GTF2I,8,3,6,5,16,4
d6e38a3d-a111-4598-8289-611db7d59ca1,ENSG00000115207,GTF3C2,16,0,11,6,23,1
ENST00000398806.8,ENSG00000056998,GYG2,23,2,18,2,24,6
dc01165f-786b-4e79-b0b2-f84cd13ec54a,ENSG00000184897,H1-10,141,1,118,0,162,3
c9012aa4-3b15-4283-aaaf-81c40c0fadd0,ENSG00000172534,HCFC1,11,8,8,4,16,7
ENST00000519065.6,ENSG00000196591,HDAC2,27,2,21,6,31,7
591605e8-4268-4881-8793-19b73e025141,ENSG00000048052,HDAC9,6,4,6,1,6,9
ENST00000336737.8,ENSG00000069998,HDHD5,30,1,23,1,35,8
5bbe32d3-2abd-434c-91b1-fe22590d7dec,ENSG00000155393,HEATR3,10,6,7,1,14,1
ENST00000014930.9,ENSG00000013583,HEBP1,134,6,91,9,166,8
b245d3c3-0664-48dc-8ac2-387930c43e08,ENSG00000138411,HECW2,6,0,5,9,6,5
d9216439-7a53-42be-96f4-a196900c8fd5,ENSG00000198265,HELZ,7,5,6,0,8,0
26b20346-7031-4da2-89a7-88859c96bea5,ENSG00000213614,HEXA,6,1,5,8,12,8
ENST00000268097.10,ENSG00000213614,HEXA,60,1,49,0,69,3
3321177e-8bb8-4a0e-ad76-04ffa4f9dfaa,ENSG00000167861,HID1,8,1,6,0,11,6
ENST00000337138.9,ENSG00000100644,HIF1A,20,4,12,2,30,4
ENST00000435296.2,ENSG00000135245,HILPDA,10,4,7,8,13,5
88fe63e8-6b0f-4453-85e9-16ee57f06e37,ENSG00000163349,HIPK1,15,0,10,6,17,4
ENST00000399079.7,ENSG00000179344,HLA-DQB1,11,5,6,2,17,9
ENST00000434651.7,ENSG00000179344,HLA-DQB1,67,4,45,9,92,7
9dc0c39c-cd41-4e79-bd64-1916e6b19b60,ENSG00000159267,HLCS,9,1,6,1,11,6
c997c416-fb13-4b46-be53-dbbe71605f2b,ENSG00000159267,HLCS,6,6,6,0,7,6
8932898c-9c56-422c-97b8-0161d82da248,ENSG00000071794,HLTF,14,4,8,1,19,6
ENST00000366903.8,ENSG00000136630,HLX,22,8,15,7,28,2
644cd472-a697-40aa-ac24-4d4fae963620,ENSG00000101294,HM13,9,7,6,6,13,9
79420680-99d0-434e-9796-7d6e4d929104,ENSG00000101294,HM13,6,0,5,8,6,3
ENST00000335574.10,ENSG00000101294,HM13,7,8,7,0,9,3
ENST00000340852.9,ENSG00000101294,HM13,41,8,22,5,52,0
ENST00000398174.9,ENSG00000101294,HM13,5,9,5,8,6,5
ENST00000275036.11,ENSG00000118418,HMGN3,43,1,30,8,56,2
ENST00000344726.9,ENSG00000118418,HMGN3,27,2,17,7,31,8
ENST00000620514.1,ENSG00000118418,HMGN3,10,6,7,9,12,8
1f030bdb-56da-451e-81a5-9e8d9aa8c5a5,ENSG00000105707,HPN,7,8,6,1,14,2
2d459f9e-753a-40c9-b04d-84b8e93af151,ENSG00000105707,HPN,21,9,14,3,31,2
7a7b2f2b-e7de-4269-a9e4-35a9c7739e35,ENSG00000105707,HPN,15,0,9,0,26,4
86b41c83-8021-4874-aa68-d561d87e8d27,ENSG00000105707,HPN,6,6,6,0,9,7
ENST00000672452.2,ENSG00000105707,HPN,159,3,112,8,204,1
a487a038-6a98-41a6-abf1-4d0d28d447ec,ENSG00000105707,HPN,6,2,5,8,10,1
b55fd841-2d07-4818-9d36-b30187857733,ENSG00000105707,HPN,6,8,5,9,16,9
d3392d7b-561d-48a4-8046-811d70bf0184,ENSG00000105707,HPN,8,6,7,5,11,9
e3d0677d-9082-433b-9272-5c8968b110ca,ENSG00000105707,HPN,6,2,5,9,11,5
9e2ee4c8-cd10-4912-a185-e2a321973b5b,ENSG00000119471,HSDL2,91,4,78,1,108,9
ENST00000398805.8,ENSG00000119471,HSDL3,41,8,23,9,51,7
4d32edb0-ef4c-4488-a7c8-d13dff2dab3c,ENSG00000126803,HSPA2,11,5,9,3,12,2
45430279-9ad7-46ae-b088-c5b4c38022d6,ENSG00000197386,HTT,16,0,8,8,21,6
ENST00000372430.9,ENSG00000178922,HYI,8,6,6,4,14,4
ENST00000372432.5,ENSG00000178922,HYI,16,6,11,5,23,2
ENST00000372433.5,ENSG00000178922,HYI,6,2,5,8,7,5
ENST00000372434.5,ENSG00000178922,HYI,9,7,7,5,10,7
ENST00000583037.5,ENSG00000178922,HYI,11,9,8,5,13,0
a1f4ac42-7e12-403e-8033-925ec861a6e2,ENSG00000178922,HYI,7,1,6,3,9,1
da0d1ea5-0917-4572-85d7-3021afc9c99d,ENSG00000178922,HYI,6,2,5,9,14,4
be9961c6-5155-4018-9767-becd696ef0f6,ENSG00000115738,ID2,129,8,112,7,145,0
ENST00000259874.6,ENSG00000137331,IER3,17,3,11,9,22,5
067088da-dfea-4d05-b80b-34cdd72af9bf,ENSG00000188483,IER5L,6,6,6,1,9,7
8bda335b-7c3b-4ae7-9f6d-28fc710473f2,ENSG00000096872,IFT74,6,8,6,0,12,8
ENST00000356413.5,ENSG00000089289,IGBP1,27,8,16,9,30,7
ENST00000295666.6,ENSG00000163453,IGFBP7,379,7,294,7,465,7
ENST00000409329.5,ENSG00000115594,IL1R1,7,1,6,0,8,4
ENST00000410023.6,ENSG00000115594,IL1R1,38,0,15,6,54,9
ENST00000368485.8,ENSG00000160712,IL6R,69,3,56,5,80,6
295faf3c-7be9-4880-a2b7-a71026244542,ENSG00000105135,ILVBL,11,5,8,6,13,9
67a0a3d2-c6e9-4b18-ab45-65056e10a2eb,ENSG00000105135,ILVBL,40,2,30,9,58,0
6bc4a3c6-424c-43c3-935e-c78dd4e09337,ENSG00000128908,INO80,10,0,7,7,15,6
ENST00000311234.9,ENSG00000102786,INTS6,13,9,12,3,19,3
ENST00000476666.5,ENSG00000102786,INTS6,6,2,6,1,6,6
8a73fd76-a89e-4914-b754-5eab81c50126,ENSG00000198700,IPO9,17,3,15,0,23,0
ENST00000361565.9,ENSG00000198700,IPO9,6,1,5,9,14,1
3fb76074-7932-47ad-b559-ab18646ce181,ENSG00000283154,IQCJ-SCHIP1,11,6,8,3,13,7
ENST00000262487.5,ENSG00000101230,ISM1,6,4,6,0,13,6
11d5b802-d151-4220-93fb-bd5039173466,ENSG00000078747,ITCH,8,0,6,0,21,3
04fbaffb-874a-4604-8c02-14618f1b82e5,ENSG00000129636,ITFG1,8,9,6,0,11,7
ENST00000320640.11,ENSG00000129636,ITFG1,60,3,41,5,73,0
ENST00000228799.7,ENSG00000111203,ITFG2,9,7,7,1,13,3
ENST00000545509.2,ENSG00000111203,ITFG2,6,2,6,0,7,1
ENST00000293379.9,ENSG00000161638,ITGA5,41,8,26,5,45,0
ENST00000652462.1,ENSG00000160255,ITGB2,45,1,30,7,63,8
ENST00000296181.9,ENSG00000082781,ITGB5,50,8,39,1,73,2
02897c8f-4047-4e38-b6f6-4e5095e149c1,ENSG00000055955,ITIH4,9,1,7,5,10,7
0bf7db66-553c-4336-95aa-bdf39fb3fc6c,ENSG00000055955,ITIH4,7,1,6,0,11,0
1030c917-c7e5-48cc-b8a6-1ce4c710f0ef,ENSG00000055955,ITIH4,12,3,8,6,15,0
1260d4c7-d414-40d5-890a-a5f9ae2144bf,ENSG00000055955,ITIH4,11,9,7,2,17,1
192a4543-70cf-4773-83b1-a297b0bfbe7d,ENSG00000055955,ITIH4,9,7,6,6,15,4
1f954bc3-6750-4e80-be38-a6d88d445616,ENSG00000055955,ITIH4,10,7,9,7,13,3
280643be-1774-46f1-91db-0ba5574ab0fc,ENSG00000055955,ITIH4,20,4,12,1,31,7
2c5e9f5c-c5ad-44a1-90ab-ea63cb4bde5e,ENSG00000055955,ITIH4,13,2,10,9,15,0
2d0675fa-cee3-43ba-be76-efcdef55c999,ENSG00000055955,ITIH4,8,0,6,1,9,7
2db430d0-4987-4c76-90db-d302adbe16d9,ENSG00000055955,ITIH4,8,7,5,8,12,4
3b3577d9-2137-490d-9339-09203a08441f,ENSG00000055955,ITIH4,6,0,5,7,6,1
42b74398-9ee4-44e7-8100-6ef3479a3088,ENSG00000055955,ITIH4,17,2,10,8,25,5
49ebcd3e-de1f-4a3c-a7f3-aa1929570cdc,ENSG00000055955,ITIH4,8,3,8,1,8,5
4cbd59b1-ec17-4aa3-a196-9d6a20db30b7,ENSG00000055955,ITIH4,7,9,6,0,11,6
5dadd69d-076b-4de8-8ce7-69abaac32f8d,ENSG00000055955,ITIH4,8,0,6,2,16,6
7714985c-6b78-4216-b4ce-0cbfd16b22ae,ENSG00000055955,ITIH4,6,6,6,2,7,1
7caf2a29-5934-44ad-b44c-1146483ada55,ENSG00000055955,ITIH4,12,9,7,6,16,4
92e4db6b-c1c4-42aa-b19d-d5a05da05b10,ENSG00000055955,ITIH4,6,0,5,9,6,1
945780f9-735d-455a-b730-3acc34a66c32,ENSG00000055955,ITIH4,6,4,5,9,7,3
9a2444e3-5fa7-4d44-924d-3b3088f02d39,ENSG00000055955,ITIH4,6,2,6,1,7,5
9fdaa428-3e30-4af9-8cee-1f5e6e438289,ENSG00000055955,ITIH4,6,0,5,8,6,8
ENST00000266041.9,ENSG00000055955,ITIH4,338,2,257,2,381,9
ENST00000406595.5,ENSG00000055955,ITIH4,281,4,201,1,292,7
ENST00000485816.5,ENSG00000055955,ITIH4,49,0,37,3,69,7
ENST00000491663.5,ENSG00000055955,ITIH4,8,3,5,9,14,9
a6773c9b-7dc5-44dd-b64e-a0371aea6e74,ENSG00000055955,ITIH4,6,1,6,1,8,9
b7de4da3-3831-40f2-9dd1-2f7a080b0af0,ENSG00000055955,ITIH4,6,6,6,3,11,9
bc2592e1-2087-4151-8698-2ac9d3a3875b,ENSG00000055955,ITIH4,12,2,7,2,15,2
c20b6602-88d4-457e-8f9c-153838d002cb,ENSG00000055955,ITIH4,7,4,6,0,18,2
cae05e22-ff40-473d-ad6b-a9d138fe401f,ENSG00000055955,ITIH4,8,0,6,9,13,2
da7901f8-0938-4aa6-a128-193a10abc4c8,ENSG00000055955,ITIH4,9,7,6,1,13,4
df1440ac-a78d-4217-99cf-cce051e61d5b,ENSG00000055955,ITIH4,16,0,16,0,16,0
f4c22e42-d8cf-47a6-8905-6ec975d89855,ENSG00000055955,ITIH4,18,3,13,0,24,9
f711b1f9-a2a1-4bdc-b422-9857294a3e9e,ENSG00000055955,ITIH4,7,6,6,5,9,3
ENST00000267615.11,ENSG00000100605,ITPK1,39,7,28,5,47,5
ENST00000337478.3,ENSG00000148841,ITPRIP,15,1,10,2,24,2
703b0ebc-665c-4ceb-8e29-ed04a1ea50d9,ENSG00000176049,JAKMIP2,11,5,6,6,16,0
856cee2f-2d6f-4bd4-abd1-e85fd142a31e,ENSG00000176049,JAKMIP2,10,7,8,3,11,1
ENST00000283928.10,ENSG00000153814,JAZF1,13,2,10,8,19,8
ENST00000437176.5,ENSG00000140044,JDP2,13,9,8,6,18,4
ENST00000558068.1,ENSG00000140044,JDP2,18,1,12,1,24,0
1aedf87c-f33c-40f6-ab14-2c87fa3e66eb,ENSG00000171988,JMJD1C,21,9,14,4,29,8
ENST00000400798.6,ENSG00000189337,KAZN,11,9,5,8,13,9
ENST00000480683.2,ENSG00000156113,KCNMA1,7,9,6,1,10,3
a87f9841-7a18-47d9-a077-6c6109fee416,ENSG00000156113,KCNMA1,16,1,7,7,17,8
6d726a6b-ed52-482e-9cd5-0c21f47660cc,ENSG00000188997,KCTD21,15,0,12,3,21,8
a94a0d8a-55d0-4464-8f47-e7484996239e,ENSG00000066135,KDM4A,14,1,12,0,17,0
ENST00000320785.10,ENSG00000129250,KIF1C,26,2,18,8,30,5
ENST00000619189.5,ENSG00000088970,KIZ,7,1,5,9,15,4
ff0940b0-75b7-4911-ad8c-31493829466b,ENSG00000088970,KIZ,6,1,5,8,6,6
88717677-bede-476f-963a-000963aa9cde,ENSG00000174996,KLC2,6,6,5,8,9,7
ENST00000479388.5,ENSG00000137171,KLC4,6,6,6,4,9,4
cc535a3d-2e16-4bc2-bf61-6c993407d9c8,ENSG00000137171,KLC4,11,5,8,1,17,4
ENST00000261438.10,ENSG00000109787,KLF3,12,0,6,9,14,6
1067ec6e-9895-4243-a665-5413925b945a,ENSG00000118058,KMT2A,5,8,5,8,9,0
ENST00000331817.6,ENSG00000135480,KRT7,8,6,5,8,19,3
91997dde-43cb-4ab6-ab29-8286f2279e0d,ENSG00000198910,L1CAM,6,0,5,7,7,0
ENST00000216237.10,ENSG00000100395,L3MBTL2,12,9,10,2,17,5
ENST00000317931.12,ENSG00000154655,L3MBTL4,17,2,8,0,18,4
ENST00000276590.5-1,ENSG00000147592,LACTB2,67,7,52,8,94,0
c1d7e420-f2a6-40e5-911d-15ec545550b8,ENSG00000112769,LAMA4,9,7,6,3,12,3
ENST00000258341.5,ENSG00000135862,LAMC1,11,6,7,1,16,7
ENST00000256644.8,ENSG00000134248,LAMTOR5,105,1,84,2,127,7
ENST00000443314.5,ENSG00000115365,LANCL1,16,0,7,1,22,8
ENST00000397394.8,ENSG00000133424,LARGE1,13,6,11,3,16,3
ENST00000645846.2,ENSG00000011376,LARS2,11,9,11,5,16,6
ENST00000382592.5,ENSG00000150457,LATS2,10,2,6,5,12,7
1e11cae1-c57f-46ee-bb1d-28ad4ba4e3f3,ENSG00000205629,LCMT1,13,3,6,9,16,6
97ed828a-f41f-436d-a3b1-f411385b46c7,ENSG00000167615,LENG8,15,1,11,7,25,5
fa991358-98ff-4d13-83eb-d063af58b3bb,ENSG00000167615,LENG8,6,2,5,8,7,5
00a2e96d-299d-4748-b5dc-8e7134b73791,ENSG00000116977,LGALS8,7,5,6,3,11,8
2a8b4d7c-3703-42a7-bef5-87a6e56aad88,ENSG00000116977,LGALS8,18,5,13,9,30,0
437703a0-072a-4c23-85df-fcc2906a2af0,ENSG00000116977,LGALS8,8,0,7,0,11,5
ENST00000379214.9,ENSG00000205213,LGR4,83,6,44,7,115,7
862a272e-ed8a-4ad8-888f-d4324f3f3f3c,ENSG00000113594,LIFR,16,1,14,2,18,0
5debf3f5-96e6-476b-886e-f3c1ea8c1f1f,ENSG00000104972,LILRB1,8,6,7,1,11,5
d3d64a60-b633-4ea9-b6fc-b837cc712abd,ENSG00000104972,LILRB1,5,9,5,8,6,0
ENST00000338045.7,ENSG00000169756,LIMS1,24,5,15,0,32,0
74c9c7dd-2323-45a7-a4ea-49bbab625a78,ENSG00000166035,LIPC,5,9,5,6,6,4
ENST00000356113.10,ENSG00000166035,LIPC,17,3,12,9,24,3
ENST00000604000.4,ENSG00000271601,LIX1L,6,4,5,8,7,9
ENST00000157600.8,ENSG00000071282,LMCD1,7,5,6,1,8,6
ENST00000568897.5,ENSG00000103227,LMF1,9,7,8,0,17,4
0eeefde8-f41a-40a7-8403-16b244ced215,ENSG00000185522,LMNTD2,7,4,6,1,12,1
ENST00000329451.8,ENSG00000185522,LMNTD2,6,0,5,8,6,5
ddb686e1-f55f-439b-bf04-582186a93364,ENSG00000136153,LMO7,22,5,12,4,30,0
ENST00000263925.8,ENSG00000072201,LNX1,6,6,6,0,11,6
ENST00000261921.8,ENSG00000129038,LOXL1,5,9,5,8,6,4
e3998df1-75ce-4904-b2cb-364ab28d35e1,ENSG00000145012,LPP,6,0,5,9,6,3
545e2514-3240-476b-a515-bf931a70f5ef,ENSG00000123384,LRP1,53,7,42,6,69,2
c0e4ed31-9c74-4e27-91e4-8a50231ca03a,ENSG00000123384,LRP1,21,2,13,0,38,5
c9457dbf-8cde-463b-98fd-281400a725b0,ENSG00000123384,LRP1,11,5,9,9,12,7
ENST00000395905.8,ENSG00000163827,LRRC2,10,6,7,4,13,0
ENST00000319264.4,ENSG00000153714,LURAP1L,46,4,15,0,53,7
ENST00000230568.5,ENSG00000112799,LY86,12,3,6,9,15,6
ENST00000366927.3,ENSG00000143353,LYPLAL1,9,5,6,9,11,8
ENST00000366928.10,ENSG00000143353,LYPLAL1,19,2,16,0,28,8
ENST00000460522.5,ENSG00000143353,LYPLAL1,15,6,12,0,21,5
4b0ac363-3b8c-46fb-a753-29ee60422b8e,ENSG00000143669,LYST,8,3,6,1,11,6
4b11dd51-d548-41c5-bd9a-87c31b05e1ee,ENSG00000143669,LYST,5,8,5,7,6,0
29cfe36f-b577-4329-98b6-d3b434c6a53d,ENSG00000110514,MADD,6,2,5,8,6,9
b80152c0-7aad-4d07-8666-f3d786390a10,ENSG00000110514,MADD,6,0,5,8,6,5
ENST00000614891.5,ENSG00000147676,MAL2,16,9,11,8,23,7
b79dbeca-f029-49a7-84cb-dec183f4ce48,ENSG00000147676,MAL2,6,6,6,2,7,1
8dcf869b-88f0-40c2-8abc-b2e7ac6ff08c,ENSG00000172175,MALT1,6,2,5,9,17,7
f2d103a6-6e3c-4a98-bbb7-285ca6609e10,ENSG00000172175,MALT1,6,1,5,9,7,1
ENST00000376926.8,ENSG00000006062,MAP3K14,9,1,7,1,11,3
ENST00000375213.8,ENSG00000091436,MAP3K20,8,0,6,2,12,7
ENST00000366920.6,ENSG00000085511,MAP3K4,10,6,5,9,13,0
df8d138e-ad49-45e4-b2cb-de441b219703,ENSG00000197442,MAP3K5,12,8,9,2,23,2
ENST00000396857.7,ENSG00000104814,MAP4K1,13,8,10,2,18,6
